Time, C, R, AVG
0.9233, -5.328394E-07, 3.31516E-07, -9.345876E-08
0.9234, -4.95257E-07, 3.30628E-07, -7.543213E-08
0.9235, -4.464371E-07, 3.458124E-07, -4.371027E-08
0.9236, -4.138323E-07, 3.692094E-07, -1.578609E-08
0.9237, -4.098412E-07, 3.819278E-07, -7.35862E-09
0.9238, -4.273691E-07, 3.765189E-07, -1.872603E-08
0.9238999, -4.415051E-07, 3.647618E-07, -3.165277E-08
0.924, -4.508077E-07, 3.570853E-07, -4.012877E-08
0.9241, -4.515057E-07, 3.540102E-07, -4.203515E-08
0.9242, -4.583575E-07, 3.443519E-07, -5.031356E-08
0.9243, -4.683659E-07, 3.196122E-07, -6.781033E-08
0.9244, -4.725924E-07, 2.833648E-07, -8.83141E-08
0.9245, -4.700201E-07, 2.467506E-07, -1.056616E-07
0.9246, -4.707865E-07, 2.214236E-07, -1.18913E-07
0.9247, -4.727365E-07, 2.089399E-07, -1.262176E-07
0.9248, -4.63874E-07, 2.114203E-07, -1.205994E-07
0.9249, -4.443961E-07, 2.182384E-07, -1.075569E-07
0.925, -4.239469E-07, 2.212695E-07, -9.596189E-08
0.9251, -4.047573E-07, 2.253353E-07, -8.446017E-08
0.9252, -3.952573E-07, 2.262747E-07, -7.931187E-08
0.9253, -4.003564E-07, 2.290856E-07, -8.039008E-08
0.9254, -4.237345E-07, 2.239701E-07, -9.448473E-08
0.9255, -4.451701E-07, 2.225535E-07, -1.057439E-07
0.9256, -4.515286E-07, 2.25702E-07, -1.072698E-07
0.9256999, -4.316257E-07, 2.256142E-07, -9.752875E-08
0.9258, -3.972833E-07, 2.272364E-07, -7.981909E-08
0.9259, -3.682372E-07, 2.289537E-07, -6.466516E-08
0.926, -3.653159E-07, 2.345386E-07, -6.038988E-08
0.9261, -3.670307E-07, 2.401602E-07, -5.837535E-08
0.9262, -3.582516E-07, 2.413126E-07, -5.347312E-08
0.9263, -3.346535E-07, 2.445273E-07, -4.02366E-08
0.9264, -3.135445E-07, 2.457308E-07, -2.924621E-08
0.9265, -2.971245E-07, 2.421417E-07, -2.299748E-08
0.9266, -2.833222E-07, 2.42626E-07, -1.596522E-08
0.9267, -2.711209E-07, 2.434772E-07, -9.533539E-09
0.9268, -2.724032E-07, 2.485778E-07, -7.571213E-09
0.9269, -2.757343E-07, 2.444827E-07, -1.129063E-08
0.927, -2.811141E-07, 2.282048E-07, -2.221033E-08
0.9271, -2.806511E-07, 2.118683E-07, -3.028709E-08
0.9272, -2.781169E-07, 2.025184E-07, -3.379395E-08
0.9273, -2.801958E-07, 1.983867E-07, -3.691636E-08
0.9274, -2.782382E-07, 1.812205E-07, -4.468004E-08
0.9274999, -2.751424E-07, 1.593206E-07, -5.429036E-08
0.9276, -2.670159E-07, 1.425435E-07, -5.882322E-08
0.9277, -2.691406E-07, 1.443048E-07, -5.89725E-08
0.9278, -2.777679E-07, 1.557463E-07, -5.739817E-08
0.9279, -2.784053E-07, 1.651549E-07, -5.29289E-08
0.928, -2.596786E-07, 1.534419E-07, -4.967566E-08
0.9281, -2.355038E-07, 1.322909E-07, -4.85415E-08
0.9281999, -2.194327E-07, 1.251354E-07, -4.427725E-08
0.9283, -2.128768E-07, 1.382795E-07, -3.437234E-08
0.9284, -2.117311E-07, 1.489358E-07, -2.839209E-08
0.9285, -2.064955E-07, 1.417509E-07, -2.947023E-08
0.9286, -2.09265E-07, 1.274398E-07, -3.810676E-08
0.9287, -2.048489E-07, 1.176938E-07, -4.088972E-08
0.9288, -2.020718E-07, 1.158737E-07, -4.04495E-08
0.9289, -2.008198E-07, 1.164316E-07, -3.955033E-08
0.929, -2.152367E-07, 1.174296E-07, -4.613132E-08
0.9291, -2.432205E-07, 1.143399E-07, -6.146063E-08
0.9292, -2.607408E-07, 1.100612E-07, -7.224978E-08
0.9293, -2.697018E-07, 1.119254E-07, -7.570801E-08
0.9294, -2.715533E-07, 1.239246E-07, -7.051876E-08
0.9295, -2.736172E-07, 1.518568E-07, -5.733459E-08
0.9296, -2.623192E-07, 1.705419E-07, -4.228144E-08
0.9297, -2.472573E-07, 1.839357E-07, -2.806754E-08
0.9298, -2.454211E-07, 1.913556E-07, -2.339296E-08
0.9299, -2.469084E-07, 2.110534E-07, -1.411113E-08
0.9299999, -2.507857E-07, 2.30333E-07, -6.21701E-09
0.9301, -2.400338E-07, 2.420459E-07, 5.023415E-09
0.9302, -2.234771E-07, 2.412313E-07, 1.274966E-08
0.9303, -2.033391E-07, 2.36373E-07, 2.018123E-08
0.9304, -1.928072E-07, 2.400207E-07, 2.72136E-08
0.9305, -1.930272E-07, 2.494809E-07, 3.191441E-08
0.9306, -2.01905E-07, 2.560786E-07, 3.090332E-08
0.9307, -2.06192E-07, 2.430003E-07, 2.214741E-08
0.9308, -2.171109E-07, 2.118607E-07, 9.496471E-10
0.9309, -2.365205E-07, 1.837082E-07, -2.290424E-08
0.931, -2.605966E-07, 1.734044E-07, -3.997945E-08
0.9311, -2.729267E-07, 1.768023E-07, -4.431449E-08
0.9312, -2.62926E-07, 1.7052E-07, -4.259095E-08
0.9313, -2.402082E-07, 1.461839E-07, -4.379222E-08
0.9314, -2.273013E-07, 1.144353E-07, -5.358523E-08
0.9315, -2.26186E-07, 8.016935E-08, -7.045537E-08
0.9316, -2.325598E-07, 5.238378E-08, -8.771347E-08
0.9317, -2.435089E-07, 2.602206E-08, -1.064973E-07
0.9317999, -2.632599E-07, 3.792219E-09, -1.275084E-07
0.9319, -2.908491E-07, -1.109133E-08, -1.486389E-07
0.932, -3.151605E-07, -2.094031E-08, -1.655986E-07
0.9321, -3.36543E-07, -2.110174E-08, -1.761937E-07
0.9322, -3.553684E-07, -1.252991E-08, -1.810922E-07
0.9323, -3.646027E-07, 4.232302E-09, -1.771116E-07
0.9324, -3.530008E-07, 1.565917E-08, -1.655987E-07
0.9325, -3.283252E-07, 1.49106E-08, -1.53847E-07
0.9326, -3.040746E-07, 6.991997E-09, -1.459491E-07
0.9327, -2.8811E-07, 1.3E-10, -1.41588E-07
0.9328, -2.878066E-07, -6.379557E-09, -1.447478E-07
0.9329, -2.907051E-07, -1.043815E-08, -1.48236E-07
0.933, -2.854542E-07, -2.036787E-08, -1.50702E-07
0.9331, -2.665683E-07, -2.805196E-08, -1.453225E-07
0.9332, -2.471133E-07, -4.890209E-08, -1.463559E-07
0.9333, -2.380004E-07, -6.186279E-08, -1.484638E-07
0.9334, -2.25063E-07, -7.538117E-08, -1.489747E-07
0.9335, -1.985512E-07, -7.866174E-08, -1.376074E-07
0.9335999, -1.705596E-07, -8.126715E-08, -1.251693E-07
0.9337, -1.426441E-07, -8.549437E-08, -1.13593E-07
0.9338, -1.185528E-07, -9.289214E-08, -1.055086E-07
0.9339, -1.038933E-07, -9.521859E-08, -9.948366E-08
0.934, -8.971942E-08, -8.943555E-08, -8.957511E-08
0.9341, -7.939233E-08, -7.180714E-08, -7.553653E-08
0.9342, -5.905707E-08, -5.304852E-08, -5.600272E-08
0.9343, -4.432902E-08, -3.489185E-08, -3.95318E-08
0.9344, -3.681719E-08, -2.090368E-08, -2.872783E-08
0.9345, -3.337979E-08, -3.781682E-09, -1.833408E-08
0.9346, -3.493524E-08, 1.714945E-08, -8.458853E-09
0.9347, -3.388821E-08, 3.641441E-08, 1.848956E-09
0.9348, -2.950251E-08, 4.879513E-08, 1.029878E-08
0.9349, -2.387239E-08, 5.941471E-08, 1.846522E-08
0.935, -2.261266E-08, 8.164459E-08, 3.038479E-08
0.9351, -2.221806E-08, 1.056871E-07, 4.280042E-08
0.9352, -1.548743E-08, 1.235721E-07, 5.520117E-08
0.9353, -6.200171E-09, 1.343238E-07, 6.523284E-08
0.9353999, -2.641625E-09, 1.423455E-07, 7.106014E-08
0.9355, -1.402351E-08, 1.509984E-07, 6.986263E-08
0.9356, -3.523109E-08, 1.559815E-07, 6.196866E-08
0.9357, -6.000506E-08, 1.561651E-07, 4.988143E-08
0.9358, -8.002175E-08, 1.584547E-07, 4.120379E-08
0.9359, -8.448347E-08, 1.584108E-07, 3.89878E-08
0.936, -8.219208E-08, 1.621757E-07, 4.202818E-08
0.9361, -7.084837E-08, 1.698374E-07, 5.150025E-08
0.9362, -7.29655E-08, 1.781965E-07, 5.470852E-08
0.9363, -6.470238E-08, 1.831724E-07, 6.130067E-08
0.9364, -5.195465E-08, 1.813525E-07, 6.664315E-08
0.9365, -2.855389E-08, 1.80281E-07, 7.760389E-08
0.9366, -1.296106E-08, 1.952305E-07, 9.286968E-08
0.9367, -1.014625E-08, 2.148918E-07, 1.042481E-07
0.9368, -1.391724E-08, 2.36806E-07, 1.135337E-07
0.9369, -1.282457E-08, 2.465741E-07, 1.190364E-07
0.937, -3.430868E-09, 2.505299E-07, 1.256658E-07
0.9371, 5.135661E-09, 2.642464E-07, 1.368503E-07
0.9372, 1.837644E-08, 2.86271E-07, 1.545562E-07
0.9373, 2.560773E-08, 3.110991E-07, 1.707325E-07
0.9374, 3.924309E-08, 3.3545E-07, 1.898149E-07
0.9375, 3.856767E-08, 3.575331E-07, 2.007084E-07
0.9376, 4.509323E-08, 3.757337E-07, 2.131688E-07
0.9377, 4.864426E-08, 3.822141E-07, 2.182089E-07
0.9378, 5.633089E-08, 3.889218E-07, 2.253979E-07
0.9378999, 6.838776E-08, 3.998423E-07, 2.368771E-07
0.938, 8.291074E-08, 4.148506E-07, 2.516469E-07
0.9381, 9.750951E-08, 4.176617E-07, 2.602535E-07
0.9382, 1.08489E-07, 4.110566E-07, 2.622942E-07
0.9383, 1.179739E-07, 4.003711E-07, 2.615258E-07
0.9384, 1.224886E-07, 4.105722E-07, 2.689311E-07
0.9385, 1.175188E-07, 4.303214E-07, 2.765268E-07
0.9386, 1.132316E-07, 4.47979E-07, 2.833949E-07
0.9387, 1.123669E-07, 4.415648E-07, 2.797092E-07
0.9388, 1.161379E-07, 4.271289E-07, 2.74225E-07
0.9389, 1.286428E-07, 4.175148E-07, 2.754861E-07
0.939, 1.45609E-07, 4.260867E-07, 2.881852E-07
0.9391, 1.452827E-07, 4.3984E-07, 2.95016E-07
0.9392, 1.20258E-07, 4.603818E-07, 2.931543E-07
0.9393, 8.360121E-08, 4.813642E-07, 2.857974E-07
0.9394, 6.341027E-08, 4.987578E-07, 2.847119E-07
0.9395, 6.486704E-08, 5.030732E-07, 2.876218E-07
0.9396, 7.042892E-08, 4.976644E-07, 2.87607E-07
0.9396999, 6.671066E-08, 5.051061E-07, 2.895617E-07
0.9398, 4.235379E-08, 5.133404E-07, 2.81772E-07
0.9399, 2.698098E-08, 5.294496E-07, 2.824025E-07
0.94, 1.540218E-08, 5.34374E-07, 2.792128E-07
0.9401, 1.383909E-08, 5.452945E-07, 2.839956E-07
0.9402, 5.378632E-09, 5.494044E-07, 2.819251E-07
0.9403, -3.273907E-10, 5.518998E-07, 2.803881E-07
0.9404, -3.627976E-09, 5.485458E-07, 2.770604E-07
0.9405, -1.878084E-08, 5.554663E-07, 2.731281E-07
0.9406, -4.749322E-08, 5.779675E-07, 2.704493E-07
0.9407, -9.199583E-08, 6.014891E-07, 2.605257E-07
0.9408, -1.259133E-07, 6.147216E-07, 2.505761E-07
0.9409, -1.507707E-07, 6.154997E-07, 2.387501E-07
0.941, -1.748088E-07, 6.09166E-07, 2.237117E-07
0.9411, -1.939301E-07, 5.971593E-07, 2.08207E-07
0.9412, -2.122092E-07, 5.803233E-07, 1.906615E-07
0.9413, -2.237047E-07, 5.763459E-07, 1.829877E-07
0.9414, -2.541013E-07, 6.00851E-07, 1.804994E-07
0.9414999, -2.79551E-07, 6.392415E-07, 1.875018E-07
0.9416, -2.978451E-07, 6.720396E-07, 1.951796E-07
0.9417, -2.938692E-07, 6.868864E-07, 2.046816E-07
0.9418, -2.930116E-07, 6.951576E-07, 2.093077E-07
0.9419, -3.060854E-07, 7.118317E-07, 2.113558E-07
0.942, -3.272705E-07, 7.348764E-07, 2.126542E-07
0.9421, -3.477956E-07, 7.699274E-07, 2.203803E-07
0.9422, -3.564533E-07, 8.026302E-07, 2.327474E-07
0.9423, -3.675619E-07, 8.239279E-07, 2.381121E-07
0.9424, -3.773728E-07, 8.141965E-07, 2.283416E-07
0.9425, -3.834962E-07, 7.967884E-07, 2.164818E-07
0.9426, -3.926167E-07, 7.915775E-07, 2.093487E-07
0.9427, -4.090293E-07, 8.085232E-07, 2.098932E-07
0.9428, -4.278394E-07, 8.300047E-07, 2.115647E-07
0.9429, -4.423094E-07, 8.454605E-07, 2.12307E-07
0.943, -4.543892E-07, 8.588621E-07, 2.131802E-07
0.9431, -4.689047E-07, 8.667661E-07, 2.100613E-07
0.9432, -4.898242E-07, 8.671257E-07, 1.999587E-07
0.9432999, -5.049922E-07, 8.590891E-07, 1.884158E-07
0.9434, -5.172086E-07, 8.629863E-07, 1.843905E-07
0.9435, -5.33659E-07, 8.841225E-07, 1.870467E-07
0.9436, -5.665748E-07, 9.164509E-07, 1.872966E-07
0.9437, -5.970322E-07, 9.398696E-07, 1.842263E-07
0.9438, -6.003254E-07, 9.501078E-07, 1.878115E-07
0.9439, -5.869633E-07, 9.52904E-07, 1.958026E-07
0.944, -5.814849E-07, 9.589731E-07, 2.015813E-07
0.9441, -6.011069E-07, 9.732623E-07, 1.991974E-07
0.9442, -6.324217E-07, 9.987873E-07, 1.967762E-07
0.9443, -6.566648E-07, 1.026008E-06, 1.986939E-07
0.9444, -6.834194E-07, 1.03687E-06, 1.91061E-07
0.9445, -7.140286E-07, 1.035542E-06, 1.753363E-07
0.9446, -7.509736E-07, 1.027733E-06, 1.53202E-07
0.9447, -7.776296E-07, 1.027901E-06, 1.401818E-07
0.9448, -7.987617E-07, 1.022426E-06, 1.270088E-07
0.9449, -8.180498E-07, 1.001114E-06, 1.066917E-07
0.945, -8.416706E-07, 9.802052E-07, 8.444956E-08
0.9450999, -8.717942E-07, 9.776951E-07, 6.836287E-08
0.9452, -8.97221E-07, 9.922926E-07, 6.328178E-08
0.9453, -8.960372E-07, 1.003477E-06, 6.954932E-08
0.9454, -8.848148E-07, 9.998593E-07, 7.322781E-08
0.9455, -8.917273E-07, 9.921088E-07, 6.588935E-08
0.9456, -9.221013E-07, 9.86032E-07, 4.786645E-08
0.9457, -9.486813E-07, 9.907217E-07, 3.718187E-08
0.9457999, -9.573998E-07, 9.955219E-07, 3.533543E-08
0.9459, -9.752083E-07, 1.001914E-06, 2.982901E-08
0.946, -1.001318E-06, 1.011044E-06, 2.163247E-08
0.9461, -1.04274E-06, 1.028129E-06, 9.951624E-09
0.9462, -1.081726E-06, 1.035365E-06, -5.538203E-09
0.9463, -1.103761E-06, 1.034572E-06, -1.677486E-08
0.9464, -1.110575E-06, 1.027578E-06, -2.368025E-08
0.9465, -1.09914E-06, 1.027094E-06, -1.830445E-08
0.9466, -1.089101E-06, 1.034154E-06, -9.779924E-09
0.9467, -1.079814E-06, 1.054087E-06, 4.919059E-09
0.9468, -1.079207E-06, 1.079561E-06, 1.816685E-08
0.9469, -1.081407E-06, 1.096654E-06, 2.577385E-08
0.947, -1.083403E-06, 1.09821E-06, 2.558352E-08
0.9471, -1.089739E-06, 1.097747E-06, 2.223317E-08
0.9472, -1.094587E-06, 1.094708E-06, 1.830463E-08
0.9473, -1.10213E-06, 1.095479E-06, 1.498801E-08
0.9474, -1.121547E-06, 1.093006E-06, 4.184174E-09
0.9475, -1.154387E-06, 1.091817E-06, -1.256647E-08
0.9475999, -1.190877E-06, 1.098496E-06, -2.711244E-08
0.9477, -1.207122E-06, 1.103941E-06, -3.233177E-08
0.9478, -1.203381E-06, 1.101137E-06, -3.191774E-08
0.9479, -1.188888E-06, 1.092191E-06, -2.933976E-08
0.948, -1.187568E-06, 1.082313E-06, -3.371207E-08
0.9481, -1.192227E-06, 1.080449E-06, -3.695017E-08
0.9482, -1.204315E-06, 1.074959E-06, -4.568376E-08
0.9483, -1.200096E-06, 1.069147E-06, -4.656412E-08
0.9484, -1.189162E-06, 1.056861E-06, -4.743345E-08
0.9485, -1.162574E-06, 1.039475E-06, -4.319906E-08
0.9486, -1.138961E-06, 1.027564E-06, -3.764421E-08
0.9487, -1.131654E-06, 1.025303E-06, -3.520057E-08
0.9488, -1.143635E-06, 1.035269E-06, -3.602532E-08
0.9489, -1.159228E-06, 1.04939E-06, -3.6514E-08
0.949, -1.164001E-06, 1.066225E-06, -3.030246E-08
0.9491, -1.159751E-06, 1.075832E-06, -2.332966E-08
0.9492, -1.144963E-06, 1.075487E-06, -1.623383E-08
0.9493, -1.130531E-06, 1.06522E-06, -1.435727E-08
0.9493999, -1.104368E-06, 1.048862E-06, -9.809581E-09
0.9495, -1.087682E-06, 1.03571E-06, -8.291209E-09
0.9496, -1.079465E-06, 1.015433E-06, -1.455863E-08
0.9497, -1.088783E-06, 9.994557E-07, -2.72615E-08
0.9498, -1.093874E-06, 9.814751E-07, -3.890489E-08
0.9499, -1.081544E-06, 9.665472E-07, -4.043095E-08
0.95, -1.060989E-06, 9.49036E-07, -3.922608E-08
0.9501, -1.052892E-06, 9.432896E-07, -3.816652E-08
0.9502, -1.054304E-06, 9.449557E-07, -3.801346E-08
0.9503, -1.042717E-06, 9.489851E-07, -3.026846E-08
0.9504, -1.017624E-06, 9.411324E-07, -2.192292E-08
0.9505, -1.014521E-06, 9.278486E-07, -2.714967E-08
0.9506, -1.022549E-06, 9.027053E-07, -4.387789E-08
0.9507, -1.016919E-06, 8.809741E-07, -5.215644E-08
0.9508, -9.77682E-07, 8.719326E-07, -3.746127E-08
0.9509, -9.383165E-07, 8.91102E-07, -8.362056E-09
0.951, -9.134056E-07, 9.072406E-07, 1.208958E-08
0.9511, -8.948458E-07, 9.182712E-07, 2.682202E-08
0.9511999, -8.778111E-07, 9.222123E-07, 3.720075E-08
0.9513, -8.672869E-07, 9.284213E-07, 4.553145E-08
0.9514, -8.550403E-07, 9.33522E-07, 5.414552E-08
0.9515, -8.31207E-07, 9.346742E-07, 6.644926E-08
0.9516, -7.899599E-07, 9.289864E-07, 8.383778E-08
0.9517, -7.539406E-07, 9.274892E-07, 1.007862E-07
0.9518, -7.371793E-07, 9.255882E-07, 1.080609E-07
0.9519, -7.346221E-07, 9.392604E-07, 1.162682E-07
0.952, -7.368604E-07, 9.549731E-07, 1.23155E-07
0.9521, -7.501085E-07, 9.645283E-07, 1.214985E-07
0.9522, -7.64753E-07, 9.658497E-07, 1.1497E-07
0.9523, -7.761651E-07, 9.70209E-07, 1.115751E-07
0.9524, -7.747614E-07, 9.759702E-07, 1.151939E-07
0.9525, -7.723788E-07, 9.882415E-07, 1.226031E-07
0.9526, -7.610047E-07, 9.942597E-07, 1.312547E-07
0.9527, -7.362608E-07, 1.007661E-06, 1.502327E-07
0.9528, -7.115094E-07, 1.026191E-06, 1.718219E-07
0.9529, -6.998546E-07, 1.051291E-06, 1.903109E-07
0.9529999, -6.953703E-07, 1.07242E-06, 2.032562E-07
0.9531, -6.87183E-07, 1.079333E-06, 2.107961E-07
0.9532, -6.751563E-07, 1.083142E-06, 2.186455E-07
0.9533, -6.59366E-07, 1.09658E-06, 2.3324E-07
0.9534, -6.454879E-07, 1.104447E-06, 2.440625E-07
0.9535, -6.27338E-07, 1.108954E-06, 2.55277E-07
0.9536, -6.135206E-07, 1.119507E-06, 2.674352E-07
0.9536999, -6.101745E-07, 1.143624E-06, 2.813395E-07
0.9538, -6.175574E-07, 1.156466E-06, 2.84238E-07
0.9539, -6.271787E-07, 1.156195E-06, 2.793696E-07
0.954, -6.339849E-07, 1.160195E-06, 2.780565E-07
0.9541, -6.250615E-07, 1.17869E-06, 2.918453E-07
0.9542, -6.126403E-07, 1.20627E-06, 3.119723E-07
0.9543, -5.934128E-07, 1.22141E-06, 3.29122E-07
0.9544, -5.929954E-07, 1.231016E-06, 3.342105E-07
0.9545, -5.897782E-07, 1.225762E-06, 3.331212E-07
0.9546, -5.869327E-07, 1.229373E-06, 3.363559E-07
0.9547, -5.870087E-07, 1.234305E-06, 3.388257E-07
0.9548, -5.976165E-07, 1.251346E-06, 3.422728E-07
0.9549, -6.106221E-07, 1.252417E-06, 3.364227E-07
0.955, -6.1714E-07, 1.238509E-06, 3.261483E-07
0.9551, -6.154479E-07, 1.204427E-06, 3.096551E-07
0.9552, -6.024424E-07, 1.176759E-06, 3.019851E-07
0.9553, -5.839509E-07, 1.146493E-06, 2.956913E-07
0.9554, -5.691775E-07, 1.114076E-06, 2.864765E-07
0.9554999, -5.623864E-07, 1.086012E-06, 2.755493E-07
0.9556, -5.547833E-07, 1.065624E-06, 2.689238E-07
0.9557, -5.433864E-07, 1.054161E-06, 2.687001E-07
0.9558, -5.224365E-07, 1.036753E-06, 2.701513E-07
0.9559, -4.899229E-07, 1.040804E-06, 2.881964E-07
0.956, -4.535698E-07, 1.052348E-06, 3.119384E-07
0.9561, -4.30867E-07, 1.0698E-06, 3.31972E-07
0.9562, -4.189768E-07, 1.071069E-06, 3.384633E-07
0.9563, -4.092568E-07, 1.059642E-06, 3.374336E-07
0.9564, -4.002652E-07, 1.041794E-06, 3.327814E-07
0.9565, -4.003715E-07, 1.02203E-06, 3.226826E-07
0.9566, -4.145607E-07, 1.001525E-06, 3.052829E-07
0.9567, -4.225811E-07, 9.750314E-07, 2.878719E-07
0.9568, -4.185217E-07, 9.457855E-07, 2.750011E-07
0.9569, -4.139613E-07, 9.167522E-07, 2.624847E-07
0.957, -4.183925E-07, 8.911315E-07, 2.472822E-07
0.9571, -4.323084E-07, 8.56814E-07, 2.229955E-07
0.9572, -4.273233E-07, 8.291902E-07, 2.114044E-07
0.9572999, -4.061761E-07, 8.030559E-07, 2.085168E-07
0.9574, -3.825629E-07, 7.838425E-07, 2.103598E-07
0.9575, -3.7021E-07, 7.720997E-07, 2.104641E-07
0.9576, -3.561271E-07, 7.573774E-07, 2.099044E-07
0.9577, -3.388876E-07, 7.440499E-07, 2.116057E-07
0.9578, -3.220653E-07, 7.210127E-07, 2.08166E-07
0.9579, -3.206387E-07, 7.013516E-07, 1.98873E-07
0.958, -3.189468E-07, 6.975134E-07, 1.977538E-07
0.9581, -3.156916E-07, 7.036783E-07, 2.024881E-07
0.9582, -3.117536E-07, 7.144228E-07, 2.098861E-07
0.9583, -3.076713E-07, 7.174905E-07, 2.134526E-07
0.9584, -3.103195E-07, 7.244991E-07, 2.157133E-07
0.9585, -3.192504E-07, 7.331296E-07, 2.157094E-07
0.9586, -3.422414E-07, 7.460093E-07, 2.109527E-07
0.9587, -3.584868E-07, 7.428613E-07, 2.013651E-07
0.9588, -3.562332E-07, 7.227816E-07, 1.92266E-07
0.9589, -3.526973E-07, 6.997738E-07, 1.823088E-07
0.959, -3.582895E-07, 6.943425E-07, 1.767984E-07
0.9590999, -3.631912E-07, 7.127931E-07, 1.837675E-07
0.9592, -3.588434E-07, 7.355956E-07, 1.974964E-07
0.9593, -3.476969E-07, 7.535322E-07, 2.120946E-07
0.9594, -3.439638E-07, 7.605041E-07, 2.174741E-07
0.9595, -3.39191E-07, 7.684228E-07, 2.23846E-07
0.9596, -3.404886E-07, 7.82822E-07, 2.305276E-07
0.9597, -3.585096E-07, 8.093751E-07, 2.351651E-07
0.9598, -3.95667E-07, 8.149088E-07, 2.19709E-07
0.9599, -4.351388E-07, 8.009572E-07, 1.9321E-07
0.96, -4.657935E-07, 7.69656E-07, 1.622267E-07
0.9601, -4.787991E-07, 7.439399E-07, 1.427599E-07
0.9602, -4.870242E-07, 7.231339E-07, 1.281395E-07
0.9603, -5.083384E-07, 7.037661E-07, 1.078147E-07
0.9604, -5.437279E-07, 6.918108E-07, 8.433762E-08
0.9605, -5.810978E-07, 6.86358E-07, 6.319225E-08
0.9606, -5.956057E-07, 6.951134E-07, 6.050988E-08
0.9607, -6.095824E-07, 6.991205E-07, 5.567493E-08
0.9608, -6.244393E-07, 6.922068E-07, 4.485574E-08
0.9608999, -6.478629E-07, 6.701237E-07, 2.211364E-08
0.961, -6.668932E-07, 6.65559E-07, 1.043669E-08
0.9611, -6.895959E-07, 6.750192E-07, 4.083483E-09
0.9612, -7.117446E-07, 7.002433E-07, 6.015896E-09
0.9613, -7.371031E-07, 7.11061E-07, -9.529754E-10
0.9614, -7.493953E-07, 7.033991E-07, -1.089148E-08
0.9615, -7.493346E-07, 6.875395E-07, -1.892359E-08
0.9615999, -7.371107E-07, 6.705865E-07, -2.153128E-08
0.9617, -7.331802E-07, 6.706159E-07, -1.958387E-08
0.9618, -7.499949E-07, 6.846777E-07, -2.070297E-08
0.9619, -7.689567E-07, 7.044711E-07, -1.996426E-08
0.962, -7.840412E-07, 7.311264E-07, -1.383102E-08
0.9621, -7.864845E-07, 7.429861E-07, -9.003607E-09
0.9622, -7.871066E-07, 7.600344E-07, -6.432486E-10
0.9623, -7.813172E-07, 7.773033E-07, 1.098159E-08
0.9624, -7.752394E-07, 7.958197E-07, 2.338234E-08
0.9625, -7.619304E-07, 7.997679E-07, 3.19329E-08
0.9626, -7.567934E-07, 7.966267E-07, 3.28618E-08
0.9626999, -7.572183E-07, 8.044353E-07, 3.662227E-08
0.9628, -7.636376E-07, 8.266138E-07, 4.474019E-08
0.9629, -7.636908E-07, 8.571512E-07, 6.023726E-08
0.963, -7.499037E-07, 8.787868E-07, 7.801398E-08
0.9631, -7.328235E-07, 8.997769E-07, 9.708166E-08
0.9632, -7.182321E-07, 9.114829E-07, 1.102064E-07
0.9633, -7.095896E-07, 9.363178E-07, 1.2708E-07
0.9633999, -6.971154E-07, 9.652259E-07, 1.479082E-07
0.9635, -6.829869E-07, 1.000057E-06, 1.725604E-07
0.9636, -6.681983E-07, 1.023747E-06, 1.918742E-07
0.9637, -6.589867E-07, 1.039049E-06, 2.041816E-07
0.9638, -6.500102E-07, 1.045493E-06, 2.118706E-07
0.9639, -6.463226E-07, 1.046535E-06, 2.142134E-07
0.964, -6.368074E-07, 1.044876E-06, 2.180485E-07
0.9641, -6.167226E-07, 1.04288E-06, 2.269087E-07
0.9642, -5.886705E-07, 1.034975E-06, 2.366829E-07
0.9643, -5.688967E-07, 1.031549E-06, 2.44663E-07
0.9644, -5.557015E-07, 1.037985E-06, 2.544226E-07
0.9645, -5.387124E-07, 1.055614E-06, 2.71737E-07
0.9646, -5.088089E-07, 1.066182E-06, 2.918115E-07
0.9647, -4.861593E-07, 1.06947E-06, 3.046187E-07
0.9648, -4.701338E-07, 1.074269E-06, 3.149376E-07
0.9649, -4.625687E-07, 1.089131E-06, 3.262118E-07
0.965, -4.436068E-07, 1.114708E-06, 3.485363E-07
0.9651, -4.227176E-07, 1.145128E-06, 3.742705E-07
0.9651999, -3.964259E-07, 1.174667E-06, 4.022132E-07
0.9653, -3.740418E-07, 1.188582E-06, 4.202919E-07
0.9654, -3.541011E-07, 1.194989E-06, 4.333529E-07
0.9655, -3.43683E-07, 1.200346E-06, 4.411984E-07
0.9656, -3.457317E-07, 1.207443E-06, 4.437987E-07
0.9657, -3.423324E-07, 1.210848E-06, 4.472012E-07
0.9658, -3.297291E-07, 1.213975E-06, 4.549871E-07
0.9659, -3.07072E-07, 1.233584E-06, 4.76095E-07
0.966, -2.914183E-07, 1.263124E-06, 4.988074E-07
0.9661, -2.799E-07, 1.28749E-06, 5.168565E-07
0.9662, -2.669325E-07, 1.294198E-06, 5.266421E-07
0.9663, -2.493744E-07, 1.286198E-06, 5.312083E-07
0.9664, -2.296992E-07, 1.275168E-06, 5.352746E-07
0.9665, -2.090604E-07, 1.266405E-06, 5.409679E-07
0.9666, -1.883533E-07, 1.274368E-06, 5.551968E-07
0.9667, -1.621146E-07, 1.294125E-06, 5.781405E-07
0.9668, -1.495339E-07, 1.311775E-06, 5.932981E-07
0.9669, -1.500347E-07, 1.322967E-06, 5.987411E-07
