Identifier:,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,FBN_35_COCH_EXT_LEFT,,,,,,
File Name:,CLLA10B.3,,,,,,CLLA20B.3,,,,,,CLLA30B.3,,,,,,CLLA35B.1,,,,,,CLLA40B.3,,,,,,CLLA45B.2,,,,,,CLLA50B.3,,,,,,CLLA55B.2,,,,,,CLLA60B.3,,,,,,CLLA65B.3,,,,,,CLLA70B.3,,,,,,CLLA80B.3,,,,,,CLLA90B.3,,,,,,
Ear:,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,L,,,,,,
 849,   25462,    0.0379,   19866,    0.0592,    5596,    0.0167,   17772,    0.0265,    3212,    0.0096,   14560,    0.0434,  -24318,   -0.0362,  -25428,   -0.0758,    1110,    0.0033,    2643,    0.0039,    5020,    0.0150,   -2377,   -0.0071,  -14461,   -0.0215,  -19727,   -0.0588,    5266,    0.0157,  -19920,   -0.0297,    8631,    0.0257,  -28551,   -0.0851,  -13822,   -0.0206,   10258,    0.0306,  -24080,   -0.0718,   -9481,   -0.0141,  -12066,   -0.0360,    2585,    0.0077,  -35087,   -0.0523,   -6566,   -0.0196,  -28521,   -0.0850,    5669,    0.0084,   18005,    0.0537,  -12336,   -0.0368,   25552,    0.0381,   25230,    0.0752,     322,    0.0010,  -38388,   -0.0572,  -34941,   -0.1041,   -3447,   -0.0103,  -16983,   -0.0253,  -10265,   -0.0306,   -6718,   -0.0200,
 850,   42589,    0.0635,   24804,    0.0739,   17785,    0.0530,   16955,    0.0253,    3286,    0.0098,   13669,    0.0407,  -17621,   -0.0263,  -31730,   -0.0946,   14109,    0.0420,  -17375,   -0.0259,   -2653,   -0.0079,  -14722,   -0.0439,    1852,    0.0028,  -12096,   -0.0360,   13948,    0.0416,  -15132,   -0.0225,   16389,    0.0488,  -31521,   -0.0939,  -21243,   -0.0317,    2833,    0.0084,  -24076,   -0.0718,   -9130,   -0.0136,   -8560,   -0.0255,    -570,   -0.0017,  -41164,   -0.0613,  -15665,   -0.0467,  -25499,   -0.0760,    4356,    0.0065,   19177,    0.0572,  -14821,   -0.0442,   25846,    0.0385,   29454,    0.0878,   -3608,   -0.0108,  -48434,   -0.0722,  -41161,   -0.1227,   -7273,   -0.0217,  -18536,   -0.0276,   -7218,   -0.0215,  -11318,   -0.0337,
 851,   50650,    0.0755,   26719,    0.0796,   23931,    0.0713,   27140,    0.0404,    5827,    0.0174,   21313,    0.0635,  -18257,   -0.0272,  -35931,   -0.1071,   17674,    0.0527,  -32847,   -0.0489,  -11324,   -0.0337,  -21523,   -0.0641,   19964,    0.0297,     813,    0.0024,   19151,    0.0571,  -18758,   -0.0280,   18657,    0.0556,  -37415,   -0.1115,  -23406,   -0.0349,   -4281,   -0.0128,  -19125,   -0.0570,   -5137,   -0.0077,   -6630,   -0.0198,    1493,    0.0044,  -33806,   -0.0504,  -14137,   -0.0421,  -19669,   -0.0586,   -1612,   -0.0024,   18543,    0.0553,  -20155,   -0.0601,   23599,    0.0352,   32249,    0.0961,   -8650,   -0.0258,  -49946,   -0.0744,  -40758,   -0.1215,   -9188,   -0.0274,  -16027,   -0.0239,   -3665,   -0.0109,  -12362,   -0.0368,
 852,   54228,    0.0808,   34288,    0.1022,   19940,    0.0594,   32239,    0.0480,    4050,    0.0121,   28189,    0.0840,  -27543,   -0.0410,  -41131,   -0.1226,   13588,    0.0405,  -41154,   -0.0613,  -19576,   -0.0583,  -21578,   -0.0643,   30005,    0.0447,   11874,    0.0354,   18131,    0.0540,  -25055,   -0.0373,   14445,    0.0431,  -39500,   -0.1177,  -14708,   -0.0219,   -5601,   -0.0167,   -9107,   -0.0271,   -4754,   -0.0071,   -5600,   -0.0167,     846,    0.0025,  -23172,   -0.0345,  -12931,   -0.0385,  -10241,   -0.0305,   -8455,   -0.0126,   17572,    0.0524,  -26027,   -0.0776,   25304,    0.0377,   31559,    0.0941,   -6255,   -0.0186,  -48980,   -0.0730,  -36730,   -0.1095,  -12250,   -0.0365,  -19846,   -0.0296,   -7128,   -0.0212,  -12718,   -0.0379,
 853,   54487,    0.0812,   39829,    0.1187,   14658,    0.0437,   31020,    0.0462,    1459,    0.0043,   29561,    0.0881,  -36673,   -0.0546,  -43166,   -0.1286,    6493,    0.0194,  -44138,   -0.0658,  -26338,   -0.0785,  -17800,   -0.0530,   26490,    0.0395,   13154,    0.0392,   13336,    0.0397,  -24704,   -0.0368,    9517,    0.0284,  -34221,   -0.1020,  -13615,   -0.0203,   -5791,   -0.0173,   -7824,   -0.0233,   -9576,   -0.0143,   -6661,   -0.0199,   -2915,   -0.0087,  -12213,   -0.0182,   -8677,   -0.0259,   -3536,   -0.0105,  -13836,   -0.0206,   14467,    0.0431,  -28303,   -0.0844,   33409,    0.0498,   29892,    0.0891,    3517,    0.0105,  -41651,   -0.0621,  -26299,   -0.0784,  -15352,   -0.0458,  -34820,   -0.0519,  -13696,   -0.0408,  -21124,   -0.0630,
 854,   51719,    0.0771,   35513,    0.1058,   16206,    0.0483,   22552,    0.0336,   -3089,   -0.0092,   25641,    0.0764,  -48309,   -0.0720,  -42589,   -0.1269,   -5720,   -0.0170,  -48515,   -0.0723,  -33365,   -0.0994,  -15150,   -0.0452,   13383,    0.0199,    5823,    0.0174,    7560,    0.0225,  -24603,   -0.0367,    8790,    0.0262,  -33393,   -0.0995,  -17912,   -0.0267,   -5131,   -0.0153,  -12781,   -0.0381,  -10827,   -0.0161,   -7485,   -0.0223,   -3342,   -0.0100,    5323,    0.0079,    3972,    0.0118,    1351,    0.0040,   -8630,   -0.0129,   14013,    0.0418,  -22643,   -0.0675,   39689,    0.0591,   30904,    0.0921,    8785,    0.0262,  -28263,   -0.0421,  -14845,   -0.0442,  -13418,   -0.0400,  -47621,   -0.0710,  -20712,   -0.0617,  -26909,   -0.0802,
 855,   55501,    0.0827,   35129,    0.1047,   20372,    0.0607,   17781,    0.0265,   -5858,   -0.0175,   23639,    0.0705,  -54667,   -0.0815,  -38572,   -0.1150,  -16095,   -0.0480,  -51614,   -0.0769,  -37983,   -0.1132,  -13631,   -0.0406,      -7,   -0.0000,   -3837,   -0.0114,    3830,    0.0114,  -18793,   -0.0280,   14365,    0.0428,  -33158,   -0.0988,  -12134,   -0.0181,    5284,    0.0157,  -17418,   -0.0519,   -7189,   -0.0107,  -12300,   -0.0367,    5111,    0.0152,   23002,    0.0343,   16275,    0.0485,    6727,    0.0200,    2717,    0.0040,   16329,    0.0487,  -13612,   -0.0406,   41312,    0.0616,   31636,    0.0943,    9676,    0.0288,  -17747,   -0.0264,   -6393,   -0.0191,  -11354,   -0.0338,  -53691,   -0.0800,  -28675,   -0.0855,  -25016,   -0.0746,
 856,   60954,    0.0908,   41053,    0.1224,   19901,    0.0593,   14723,    0.0219,   -8807,   -0.0262,   23530,    0.0701,  -56935,   -0.0848,  -37461,   -0.1116,  -19474,   -0.0580,  -54283,   -0.0809,  -41970,   -0.1251,  -12313,   -0.0367,  -10251,   -0.0153,  -14952,   -0.0446,    4701,    0.0140,   -5380,   -0.0080,   22025,    0.0656,  -27405,   -0.0817,   -3120,   -0.0046,   15696,    0.0468,  -18816,   -0.0561,   -6545,   -0.0098,  -17621,   -0.0525,   11076,    0.0330,   33607,    0.0501,   21449,    0.0639,   12158,    0.0362,    3032,    0.0045,   17654,    0.0526,  -14622,   -0.0436,   47243,    0.0704,   33150,    0.0988,   14093,    0.0420,  -13645,   -0.0203,   -2492,   -0.0074,  -11153,   -0.0332,  -55318,   -0.0824,  -34715,   -0.1035,  -20603,   -0.0614,
 857,   63027,    0.0939,   46224,    0.1378,   16803,    0.0501,    6708,    0.0100,  -13442,   -0.0401,   20150,    0.0601,  -60626,   -0.0903,  -39993,   -0.1192,  -20633,   -0.0615,  -59530,   -0.0887,  -44296,   -0.1320,  -15234,   -0.0454,   -9220,   -0.0137,  -17168,   -0.0512,    7948,    0.0237,    1556,    0.0023,   25380,    0.0756,  -23824,   -0.0710,   -9140,   -0.0136,    9379,    0.0280,  -18519,   -0.0552,  -12253,   -0.0183,  -19386,   -0.0578,    7133,    0.0213,   37766,    0.0563,   22026,    0.0656,   15740,    0.0469,   -4438,   -0.0066,   15982,    0.0476,  -20420,   -0.0609,   49784,    0.0742,   32411,    0.0966,   17373,    0.0518,  -17326,   -0.0258,   -2757,   -0.0082,  -14569,   -0.0434,  -49765,   -0.0742,  -34423,   -0.1026,  -15342,   -0.0457,
 858,   57887,    0.0863,   42871,    0.1278,   15016,    0.0448,    4020,    0.0060,  -13124,   -0.0391,   17144,    0.0511,  -60809,   -0.0906,  -40564,   -0.1209,  -20245,   -0.0603,  -56913,   -0.0848,  -41427,   -0.1235,  -15486,   -0.0462,    5664,    0.0084,   -5584,   -0.0166,   11248,    0.0335,    2481,    0.0037,   25800,    0.0769,  -23319,   -0.0695,  -30444,   -0.0454,   -7623,   -0.0227,  -22821,   -0.0680,  -20745,   -0.0309,  -22353,   -0.0666,    1608,    0.0048,   34176,    0.0509,   18185,    0.0542,   15991,    0.0477,  -11336,   -0.0169,   13522,    0.0403,  -24858,   -0.0741,   39120,    0.0583,   26168,    0.0780,   12952,    0.0386,  -18089,   -0.0270,   -2235,   -0.0067,  -15854,   -0.0473,  -46876,   -0.0699,  -38521,   -0.1148,   -8355,   -0.0249,
 859,   44162,    0.0658,   33058,    0.0985,   11104,    0.0331,   12397,    0.0185,   -4368,   -0.0130,   16765,    0.0500,  -54725,   -0.0815,  -41403,   -0.1234,  -13322,   -0.0397,  -47763,   -0.0712,  -34413,   -0.1026,  -13350,   -0.0398,   16490,    0.0246,    5766,    0.0172,   10724,    0.0320,     102,    0.0002,   20315,    0.0605,  -20213,   -0.0602,  -48240,   -0.0719,  -20435,   -0.0609,  -27805,   -0.0829,  -29223,   -0.0435,  -28444,   -0.0848,    -779,   -0.0023,   30951,    0.0461,   16795,    0.0501,   14156,    0.0422,  -14723,   -0.0219,   10048,    0.0299,  -24771,   -0.0738,   29006,    0.0432,   20778,    0.0619,    8228,    0.0245,  -18249,   -0.0272,   -1153,   -0.0034,  -17096,   -0.0510,  -41055,   -0.0612,  -41065,   -0.1224,      10,    0.0000,
 860,   28956,    0.0431,   25783,    0.0768,    3173,    0.0095,   26031,    0.0388,    6318,    0.0188,   19713,    0.0588,  -59195,   -0.0882,  -46938,   -0.1399,  -12257,   -0.0365,  -40977,   -0.0611,  -32429,   -0.0966,   -8548,   -0.0255,   13846,    0.0206,    9462,    0.0282,    4384,    0.0131,   -5127,   -0.0076,   11437,    0.0341,  -16564,   -0.0494,  -54851,   -0.0817,  -24531,   -0.0731,  -30320,   -0.0904,  -38364,   -0.0572,  -31189,   -0.0930,   -7175,   -0.0214,   30540,    0.0455,   17413,    0.0519,   13127,    0.0391,  -21010,   -0.0313,    2736,    0.0082,  -23746,   -0.0708,   24036,    0.0358,   20126,    0.0600,    3910,    0.0117,  -19844,   -0.0296,    -624,   -0.0019,  -19220,   -0.0573,  -33158,   -0.0494,  -34819,   -0.1038,    1661,    0.0050,
 861,    9915,    0.0148,   21626,    0.0645,  -11711,   -0.0349,   34652,    0.0516,    9002,    0.0268,   25650,    0.0764,  -65472,   -0.0976,  -47132,   -0.1405,  -18340,   -0.0547,  -39830,   -0.0594,  -36064,   -0.1075,   -3766,   -0.0112,   10832,    0.0161,    9249,    0.0276,    1583,    0.0047,  -13435,   -0.0200,    1020,    0.0030,  -14455,   -0.0431,  -58383,   -0.0870,  -25408,   -0.0757,  -32975,   -0.0983,  -47218,   -0.0704,  -31708,   -0.0945,  -15510,   -0.0462,   22978,    0.0342,   12976,    0.0387,   10002,    0.0298,  -19150,   -0.0285,    2426,    0.0072,  -21576,   -0.0643,   24351,    0.0363,   22926,    0.0683,    1425,    0.0042,  -19402,   -0.0289,   -1741,   -0.0052,  -17661,   -0.0526,  -27047,   -0.0403,  -28078,   -0.0837,    1031,    0.0031,
 862,   -1630,   -0.0024,   23943,    0.0714,  -25573,   -0.0762,   28655,    0.0427,    6720,    0.0200,   21935,    0.0654,  -73860,   -0.1101,  -42429,   -0.1265,  -31431,   -0.0937,  -39784,   -0.0593,  -33761,   -0.1006,   -6023,   -0.0180,    1966,    0.0029,   -1562,   -0.0047,    3528,    0.0105,  -18926,   -0.0282,   -7840,   -0.0234,  -11086,   -0.0330,  -54046,   -0.0805,  -22728,   -0.0677,  -31318,   -0.0933,  -47149,   -0.0703,  -30748,   -0.0916,  -16401,   -0.0489,    7110,    0.0106,    4267,    0.0127,    2843,    0.0085,   -8207,   -0.0122,   13900,    0.0414,  -22107,   -0.0659,   31449,    0.0469,   27762,    0.0827,    3687,    0.0110,  -14023,   -0.0209,    -507,   -0.0015,  -13516,   -0.0403,  -17331,   -0.0258,  -23204,   -0.0692,    5873,    0.0175,
 863,   -1773,   -0.0026,   27991,    0.0834,  -29764,   -0.0887,    2843,    0.0042,   -2095,   -0.0062,    4938,    0.0147,  -86788,   -0.1293,  -38875,   -0.1159,  -47913,   -0.1428,  -35254,   -0.0525,  -23610,   -0.0704,  -11644,   -0.0347,   -6537,   -0.0097,  -11528,   -0.0344,    4991,    0.0149,  -27678,   -0.0412,  -13950,   -0.0416,  -13728,   -0.0409,  -48069,   -0.0716,  -19051,   -0.0568,  -29018,   -0.0865,  -38895,   -0.0580,  -29438,   -0.0877,   -9457,   -0.0282,     848,    0.0013,    3221,    0.0096,   -2373,   -0.0071,   -8675,   -0.0129,   17350,    0.0517,  -26025,   -0.0776,   43173,    0.0643,   36406,    0.1085,    6767,    0.0202,  -13828,   -0.0206,    1813,    0.0054,  -15641,   -0.0466,   -2920,   -0.0044,  -16225,   -0.0484,   13305,    0.0397,
 864,    3494,    0.0052,   28987,    0.0864,  -25493,   -0.0760,  -17953,   -0.0268,  -10027,   -0.0299,   -7926,   -0.0236,  -92696,   -0.1381,  -32481,   -0.0968,  -60215,   -0.1795,  -26137,   -0.0389,  -12344,   -0.0368,  -13793,   -0.0411,   -9596,   -0.0143,  -10252,   -0.0306,     656,    0.0020,  -35972,   -0.0536,  -20533,   -0.0612,  -15439,   -0.0460,  -45684,   -0.0681,  -16263,   -0.0485,  -29421,   -0.0877,  -25430,   -0.0379,  -24433,   -0.0728,    -997,   -0.0030,    3827,    0.0057,   10108,    0.0301,   -6281,   -0.0187,  -10432,   -0.0155,   13638,    0.0406,  -24070,   -0.0717,   46432,    0.0692,   44073,    0.1314,    2359,    0.0070,  -24093,   -0.0359,   -3011,   -0.0090,  -21082,   -0.0628,   11649,    0.0174,   -7069,   -0.0211,   18718,    0.0558,
 865,    9531,    0.0142,   27806,    0.0829,  -18275,   -0.0545,  -20426,   -0.0304,  -11342,   -0.0338,   -9084,   -0.0271,  -83635,   -0.1246,  -19895,   -0.0593,  -63740,   -0.1900,  -25188,   -0.0375,   -7043,   -0.0210,  -18145,   -0.0541,  -16258,   -0.0242,   -8081,   -0.0241,   -8177,   -0.0244,  -33198,   -0.0495,  -21564,   -0.0643,  -11634,   -0.0347,  -47373,   -0.0706,  -15822,   -0.0472,  -31551,   -0.0940,   -6682,   -0.0100,  -14094,   -0.0420,    7412,    0.0221,    3831,    0.0057,   12207,    0.0364,   -8376,   -0.0250,   -1085,   -0.0016,   17598,    0.0524,  -18683,   -0.0557,   38676,    0.0576,   43625,    0.1300,   -4949,   -0.0147,  -31955,   -0.0476,   -9966,   -0.0297,  -21989,   -0.0655,   19388,    0.0289,   -4858,   -0.0145,   24246,    0.0723,
 866,   12683,    0.0189,   22075,    0.0658,   -9392,   -0.0280,  -16955,   -0.0253,  -10486,   -0.0313,   -6469,   -0.0193,  -72493,   -0.1080,  -14208,   -0.0423,  -58285,   -0.1737,  -32944,   -0.0491,   -7659,   -0.0228,  -25285,   -0.0754,  -24588,   -0.0366,  -10285,   -0.0307,  -14303,   -0.0426,  -27360,   -0.0408,  -20371,   -0.0607,   -6989,   -0.0208,  -53718,   -0.0800,  -18362,   -0.0547,  -35356,   -0.1054,    7515,    0.0112,   -5634,   -0.0168,   13149,    0.0392,   -6871,   -0.0102,    1959,    0.0058,   -8830,   -0.0263,    9823,    0.0146,   22810,    0.0680,  -12987,   -0.0387,   31527,    0.0470,   42364,    0.1263,  -10837,   -0.0323,  -31846,   -0.0475,  -10624,   -0.0317,  -21222,   -0.0632,   22703,    0.0338,   -4478,   -0.0133,   27181,    0.0810,
 867,    8151,    0.0121,   16024,    0.0478,   -7873,   -0.0235,   -6369,   -0.0095,   -8493,   -0.0253,    2124,    0.0063,  -58949,   -0.0878,  -12916,   -0.0385,  -46033,   -0.1372,  -46255,   -0.0689,  -14072,   -0.0419,  -32183,   -0.0959,  -32315,   -0.0482,  -15250,   -0.0454,  -17065,   -0.0509,  -20421,   -0.0304,  -19032,   -0.0567,   -1389,   -0.0041,  -54727,   -0.0816,  -15495,   -0.0462,  -39232,   -0.1169,   13304,    0.0198,   -3174,   -0.0095,   16478,    0.0491,   -7831,   -0.0117,   -6512,   -0.0194,   -1319,   -0.0039,   12900,    0.0192,   24003,    0.0715,  -11103,   -0.0331,   29952,    0.0446,   41284,    0.1230,  -11332,   -0.0338,  -27287,   -0.0407,   -8660,   -0.0258,  -18627,   -0.0555,   33310,    0.0496,    5364,    0.0160,   27946,    0.0833,
 868,   -7070,   -0.0105,    6838,    0.0204,  -13908,   -0.0415,    9717,    0.0145,   -2730,   -0.0081,   12447,    0.0371,  -49492,   -0.0738,  -12276,   -0.0366,  -37216,   -0.1109,  -62732,   -0.0935,  -26793,   -0.0799,  -35939,   -0.1071,  -35473,   -0.0529,  -17997,   -0.0536,  -17476,   -0.0521,  -15787,   -0.0235,  -17438,   -0.0520,    1651,    0.0049,  -45434,   -0.0677,   -9261,   -0.0276,  -36173,   -0.1078,   15656,    0.0233,   -5068,   -0.0151,   20724,    0.0618,     740,    0.0011,   -9022,   -0.0269,    9762,    0.0291,   13973,    0.0208,   21805,    0.0650,   -7832,   -0.0233,   34120,    0.0508,   38191,    0.1138,   -4071,   -0.0121,  -19221,   -0.0286,   -7794,   -0.0232,  -11427,   -0.0341,   35532,    0.0529,   13747,    0.0410,   21785,    0.0649,
 869,  -18869,   -0.0281,    -831,   -0.0025,  -18038,   -0.0538,   20228,    0.0301,    2398,    0.0071,   17830,    0.0531,  -47297,   -0.0705,  -14003,   -0.0417,  -33294,   -0.0992,  -72249,   -0.1077,  -36546,   -0.1089,  -35703,   -0.1064,  -33175,   -0.0494,  -16534,   -0.0493,  -16641,   -0.0496,  -15689,   -0.0234,  -16353,   -0.0487,     664,    0.0020,  -36930,   -0.0550,   -4706,   -0.0140,  -32224,   -0.0960,   17957,    0.0268,   -4358,   -0.0130,   22315,    0.0665,    6566,    0.0098,  -13915,   -0.0415,   20481,    0.0610,   15851,    0.0236,   17024,    0.0507,   -1173,   -0.0035,   43534,    0.0649,   34663,    0.1033,    8871,    0.0264,  -13168,   -0.0196,   -7310,   -0.0218,   -5858,   -0.0175,   18596,    0.0277,   10679,    0.0318,    7917,    0.0236,
 870,  -15458,   -0.0230,    2746,    0.0082,  -18204,   -0.0543,   21590,    0.0322,    2572,    0.0077,   19018,    0.0567,  -49318,   -0.0735,  -19494,   -0.0581,  -29824,   -0.0889,  -69204,   -0.1031,  -38010,   -0.1133,  -31194,   -0.0930,  -29742,   -0.0443,  -11240,   -0.0335,  -18502,   -0.0551,  -17233,   -0.0257,  -13688,   -0.0408,   -3545,   -0.0106,  -30715,   -0.0458,   -2528,   -0.0075,  -28187,   -0.0840,   18984,    0.0283,     341,    0.0010,   18643,    0.0556,    7116,    0.0106,  -15040,   -0.0448,   22156,    0.0660,   16108,    0.0240,   14054,    0.0419,    2054,    0.0061,   47554,    0.0709,   33316,    0.0993,   14238,    0.0424,  -16228,   -0.0242,   -8655,   -0.0258,   -7573,   -0.0226,    7009,    0.0104,    4800,    0.0143,    2209,    0.0066,
 871,   -5159,   -0.0077,   10965,    0.0327,  -16124,   -0.0481,   11086,    0.0165,   -3939,   -0.0117,   15025,    0.0448,  -50952,   -0.0759,  -21767,   -0.0649,  -29185,   -0.0870,  -51960,   -0.0774,  -30323,   -0.0904,  -21637,   -0.0645,  -22968,   -0.0342,   -6841,   -0.0204,  -16127,   -0.0481,  -21354,   -0.0318,  -13872,   -0.0413,   -7482,   -0.0223,  -26125,   -0.0389,   -6997,   -0.0209,  -19128,   -0.0570,   16964,    0.0253,    2597,    0.0077,   14367,    0.0428,    -511,   -0.0008,  -15638,   -0.0466,   15127,    0.0451,   19622,    0.0292,   14712,    0.0438,    4910,    0.0146,   43532,    0.0649,   30696,    0.0915,   12836,    0.0383,  -17457,   -0.0260,   -7769,   -0.0232,   -9688,   -0.0289,    8424,    0.0126,    2694,    0.0080,    5730,    0.0171,
 872,    1642,    0.0024,   19706,    0.0587,  -18064,   -0.0538,   -3137,   -0.0047,  -11631,   -0.0347,    8494,    0.0253,  -59540,   -0.0887,  -22408,   -0.0668,  -37132,   -0.1107,  -23280,   -0.0347,  -12594,   -0.0375,  -10686,   -0.0318,   -6344,   -0.0095,     152,    0.0005,   -6496,   -0.0194,  -16784,   -0.0250,  -12391,   -0.0369,   -4393,   -0.0131,  -30360,   -0.0452,  -19316,   -0.0576,  -11044,   -0.0329,   20160,    0.0300,    7702,    0.0230,   12458,    0.0371,   -5662,   -0.0084,  -20747,   -0.0618,   15085,    0.0450,   23458,    0.0350,   17782,    0.0530,    5676,    0.0169,   34225,    0.0510,   26617,    0.0793,    7608,    0.0227,  -17185,   -0.0256,   -3511,   -0.0105,  -13674,   -0.0408,    8265,    0.0123,    5383,    0.0160,    2882,    0.0086,
 873,    1749,    0.0026,   22498,    0.0671,  -20749,   -0.0618,  -10424,   -0.0155,  -14364,   -0.0428,    3940,    0.0117,  -67942,   -0.1012,  -27419,   -0.0817,  -40523,   -0.1208,   -3804,   -0.0057,    2570,    0.0077,   -6374,   -0.0190,   14767,    0.0220,    6771,    0.0202,    7996,    0.0238,  -10101,   -0.0151,  -10342,   -0.0308,     241,    0.0007,  -35201,   -0.0525,  -25285,   -0.0754,   -9916,   -0.0296,   36758,    0.0548,   21739,    0.0648,   15019,    0.0448,   -5702,   -0.0085,  -26226,   -0.0782,   20524,    0.0612,   22110,    0.0329,   19809,    0.0590,    2301,    0.0069,   27710,    0.0413,   23795,    0.0709,    3915,    0.0117,  -23390,   -0.0349,   -4296,   -0.0128,  -19094,   -0.0569,    9287,    0.0138,   13795,    0.0411,   -4508,   -0.0134,
 874,    4024,    0.0060,   20030,    0.0597,  -16006,   -0.0477,   -3182,   -0.0047,  -10523,   -0.0314,    7341,    0.0219,  -66571,   -0.0992,  -32121,   -0.0957,  -34450,   -0.1027,    1900,    0.0028,    8312,    0.0248,   -6412,   -0.0191,   25356,    0.0378,   11710,    0.0349,   13646,    0.0407,   -5000,   -0.0075,   -7221,   -0.0215,    2221,    0.0066,  -32679,   -0.0487,  -26458,   -0.0789,   -6221,   -0.0185,   55596,    0.0828,   38970,    0.1161,   16626,    0.0496,   -6341,   -0.0094,  -29469,   -0.0878,   23128,    0.0689,   17972,    0.0268,   15519,    0.0463,    2453,    0.0073,   37050,    0.0552,   26701,    0.0796,   10349,    0.0308,  -30628,   -0.0456,   -8403,   -0.0250,  -22225,   -0.0662,   11207,    0.0167,   24216,    0.0722,  -13009,   -0.0388,
 875,   10300,    0.0153,   16213,    0.0483,   -5913,   -0.0176,    6896,    0.0103,   -7625,   -0.0227,   14521,    0.0433,  -58690,   -0.0875,  -31316,   -0.0933,  -27374,   -0.0816,    9495,    0.0141,   14881,    0.0444,   -5386,   -0.0161,   31633,    0.0471,   17991,    0.0536,   13642,    0.0407,   -7491,   -0.0112,  -10004,   -0.0298,    2513,    0.0075,  -27025,   -0.0403,  -28394,   -0.0846,    1369,    0.0041,   61833,    0.0921,   47498,    0.1416,   14335,    0.0427,   -8722,   -0.0130,  -35845,   -0.1068,   27123,    0.0808,    6760,    0.0101,    5771,    0.0172,     989,    0.0029,   51107,    0.0762,   30599,    0.0912,   20508,    0.0611,  -34633,   -0.0516,   -9810,   -0.0292,  -24823,   -0.0740,       9,    0.0000,   23110,    0.0689,  -23101,   -0.0688,
 876,   13839,    0.0206,   10328,    0.0308,    3511,    0.0105,   13474,    0.0201,   -3755,   -0.0112,   17229,    0.0513,  -52266,   -0.0779,  -33715,   -0.1005,  -18551,   -0.0553,   22327,    0.0333,   24416,    0.0728,   -2089,   -0.0062,   30903,    0.0461,   16898,    0.0504,   14005,    0.0417,  -11137,   -0.0166,  -12768,   -0.0381,    1631,    0.0049,  -19729,   -0.0294,  -24218,   -0.0722,    4489,    0.0134,   55650,    0.0829,   46916,    0.1398,    8734,    0.0260,   -7506,   -0.0112,  -42187,   -0.1257,   34681,    0.1034,  -16428,   -0.0245,   -6278,   -0.0187,  -10150,   -0.0303,   54907,    0.0818,   29778,    0.0887,   25129,    0.0749,  -37494,   -0.0559,  -11212,   -0.0334,  -26282,   -0.0783,   -9569,   -0.0143,   19209,    0.0572,  -28778,   -0.0858,
